ID,User,ASIN,Rating
54505,A10PXQY535XY39,1482063557,4
5915,A1S13OOZA8O1VP,0425266745,3
1092,A2AQ7NZKYI10IS,0062289357,4
96980,ADRE3E8RCWIPW,B00CKHW04A,4
24479,A1RM1BXXU6KJPM,0989492559,4
56301,A3KN8RX7ZZ1ULZ,1482640058,2
92446,A3HC4SRK7B2AXR,1939962323,4
22225,A2ZH4J33QCJU3X,0989339270,5
27029,A3RMRVOK2G2FAX,0992106818,4
98410,A30TZBEYTQK723,B00DNPQSPK,3
91258,A2ZBOGVULTN8AC,1939392756,4
4928,A2QFES3SU563U,0425263916,4
16347,AUZ96COITGKE3,098488789X,5
8421,A1BXGZO9ZF111Q,0451466683,5
3126,A2N1S8ZXS93B33,0263899403,3
62720,A15EI56DL57DZC,1484967836,4
7704,AEAFST0PI00MZ,0451417054,5
56551,AY2H0D186RONX,1482658143,5
76819,A2S6PNLDG9Q2JA,1493511459,5
90496,A8CJLP0V6OQZJ,1938404610,5
26550,A1105ZFMT1RC46,0991686004,5
77422,A11SS5439VMJLA,1493632639,3
82223,A2NCB0OH692UDJ,149539090X,5
99890,AADPW84YYQPF1,B00EUBGT7I,5
19392,ACJS6J7UEXT5,0988707489,5
65125,A1NJHOGKZZRAX8,149033730X,3
39214,A3BWNA8ZM8OX12,1476741255,5
18345,A11GS3S4UIJSXN,0988348268,5
27098,A3FS37D3BX9YAS,0992142202,4
104388,A1RCSM5ZF6643Z,B00HXXE5Q2,5
61389,A31ELT4IO70VXY,148482606X,5
72905,A3ES0XIED7769J,1492343846,5
19853,AOD0KRO374ZG6,0988742942,5
31366,A29O0RTLQBLMYP,1455574856,4
19744,A2KZ6WK0HWB2TD,0988715880,5
39129,A34RCMEBA3J81X,1476741182,5
83242,A3M8OP0ZHAQDLP,149594123X,5
18327,A14P4UH613ZFQZ,0988348268,3
56344,A3OGIGTQ6SIHSN,1482640058,4
81542,APFHNZ5XXQ87R,1495281078,4
104859,A5EQYRYXC2JHA,B00IA6QWP8,5
50672,A7QN3YS1SUO7G,1480536466,5
25813,A1KMD8HMYP57O0,0991379616,5
68901,A2Q6FKRZG0DF6G,1491001011,5
81385,A15581JZCFU094,149499738X,4
65415,A31NKBEP533K8P,1490381716,5
64050,A3NV6WTQAZ09ZL,1489555293,4
20438,A3LW8GY42A4URK,0989104400,5
99434,A27FM7KYTCY1B1,B00EBRUB5C,5
17,A5FDYZB6MG2TT,0007442920,4
43446,A26B18U7CNN8IW,1476763526,5
17990,A2BFYRLZH7A1VM,0988301318,2
15478,AFC97KDPMJHXG,0804176787,5
20498,A2Q32CLAWP7B7X,0989104400,5
47434,A3WTVG2ZGVFKW,1478132744,5
78763,A1C7DFNSXTY09X,149423355X,5
34331,A17F3JQAMH2L1U,1466276983,5
83050,AGBJLNGU1KNJU,1495912183,5
26844,A27FM7KYTCY1B1,0991732766,5
93796,A3QQ3G6YIZKGV,B005IYEWHA,5
10134,A2VRZDJXL8K5ZM,0615608868,5
58720,A27N0M5APOF0UD,1483966763,5
6387,A2X41HCFG7JF94,0425267806,3
97593,ACL4W39JLBB9X,B00CYKHQW4,5
48932,A35HAWJ5F1Z006,148008591X,5
50398,A15MDKL27F12DF,1480278807,4
53395,A12PCQ4PX758P,1481953214,5
50224,A2Q59QS5174NJ1,1480276855,2
59122,A292B34WEM7N62,148398527X,5
12678,A95X8004P89UG,0615822762,5
86645,A387F7NOAY4ERC,1499646704,5
46898,A3C83JYGV84IXJ,1477817182,4
50240,A3ACA6FU13U4FI,1480276855,3
40926,A36WJCEZEJMA0P,1476753164,1
66084,AL9CTGMVWG25F,1490425071,5
69343,A3KN8RX7ZZ1ULZ,1491040300,4
34362,A2UQSS8ZBJCOJY,1467943207,5
21006,A2O4SN56PNX9YL,0989108198,5
71092,A31FNFK4UPNHDP,1492103748,5
16862,A1JI83RLITTQST,0985059176,5
60259,A18G6STRQVG0RR,148410630X,5
29054,A535AAXVRE5VM,144235948X,5
92989,A320NYVVIZSZGY,1940941423,5
77100,A1ODOV9W7G3GF3,149353985X,4
41470,A243FA8XGHI63J,1476755590,5
107016,A2UZ9S046H61J2,B00K9V2OPE,5
25738,A2VSFHELFF7ICE,0991309650,5
46265,A3RKCR4IGPUFL0,1477808663,4
93016,A1T55654YUB2L1,1941098010,5
53462,A1R5QZMPDS13Y0,1481953214,5
74229,A3HS3KYR9D08MW,1492764167,5
49594,A30TZBEYTQK723,1480170623,1
4758,A3JE6WW7CWSNIX,0425263908,5
51741,A3T48L2SN7DWMD,1481100920,4
87378,A29RP42D7DXOPA,1609280806,5
83471,A3U6GWZ7W4DALY,1495979237,5
103085,A2IEQ2QLPYH8I3,B00HBIZ4UA,4
105917,A2N58DQ4IL5SHP,B00JCJAK96,5
38613,A3TMD3W16REBOQ,1476735603,5
40617,A2EY6LPAQGYLAS,1476751803,5
106688,A34YRJ0YCUU05L,B00JU93M6Q,5
102820,A20VK7GSA3F93L,B00H3LM7UA,5
96935,A12G2LI7K2303,B00CK51JT4,4
51036,A1IHNZYA3ISUYZ,1481004379,5
11507,A2T5K3HIGHJYE8,0615771106,5
24564,A2TGLLUT78OR9S,0989598403,4
105940,A1HAX9F7HY0D5V,B00JD223TW,4
102220,A7QN3YS1SUO7G,B00GSWF888,5
31998,A3NNQL8PGWP33S,1455578312,5
90709,A1TMEMT8U9IQKJ,1938623452,5
24276,AW4NFCPN81CS3,0989465004,4
10755,A3U41P3MHAEXYU,0615748996,4
9420,A3HLUF8W1DCHK9,0578125439,5
50648,A2GPHBP4KS7OD6,1480536466,5
3582,AB7VFKZJG7PG2,0345545869,4
95281,A2NNKUZDWQ5UGY,B00B73H3K4,5
25699,A78M30OHF34LB,0991309634,5
108463,A3AD2MXB66CYGL,B00LD8K0KI,5
52648,A19MNDA2S6L0YJ,1481866842,5
93427,AXEYG8HEBYJ2J,1941098126,5
40848,A2FTJAYZ1P2UGT,1476753164,5
8626,A1YK1AM70HDXLE,0451467965,4
58265,AW2YV4VRZB837,1483920607,5
66091,A27GADI1VPO2IK,1490425071,3
29393,ASLZZ152AHHU3,1442485280,5
31876,A15581JZCFU094,1455576506,5
35746,A3C5VDFQ6IE702,1471133524,4
93098,A1C7DFNSXTY09X,1941098010,5
95312,A3D954KP02162M,B00B73H3K4,5
47140,A1N01BD8NFATOK,1477817506,5
99518,A3DMZQBWIW697N,B00EGJ334Q,5
69277,A13KP9R4K5RZES,1491038357,4
46460,A2HYRVSYQSX3EW,1477808671,4
73410,A8RGD9RPL7YL3,1492375675,5
42778,A3TGY3ANGBNK7C,1476759006,5
31700,A1HAX9F7HY0D5V,1455576506,5
41100,A14ZYLW0816G0P,1476755094,4
65892,A33KNBGC6UM133,1490412727,3
12636,A3MVC8FSIU63FE,0615822762,5
54145,A1T7080QEOA6E1,1481988867,4
66127,A1CHB3TM1KJYRE,1490425497,5
46347,AJJC674MWULT1,1477808663,2
33390,A3A5LVNWH8P0XW,1455599255,5
90550,AA5WGF8UQU9YX,1938404726,5
17291,A2Q59QS5174NJ1,0985817097,4
63754,AZ83KQ4UQYRTD,1489528865,5
97955,A2ZU73E6RDADJV,B00DE50M2E,5
37388,A2Z23DMX2A8TS5,1476727228,3
81162,A3RMRVOK2G2FAX,1494931451,4
70639,A185DSX2TJYOEQ,1491274204,4
102115,A35CC2LV7L5GFE,B00GQZ653E,5
43089,A278XUR7TMZ3PD,1476761779,5
61576,AL9CTGMVWG25F,1484842812,5
37723,A2M4P4HNWYLJEL,1476730601,3
31085,AP8UJDH513B7U,1455557714,5
27812,A3151TYHOMY2CK,1250058236,5
62211,A3GV7NR96RJMLK,1484920066,5
98476,A36FB1JNBSVZRE,B00DRL96CC,5
60189,A2NNKUZDWQ5UGY,1484085906,5
95443,A3NU36X7IAA826,B00BEK71Q6,5
6308,A2NSTLZ7G1KMKX,0425267083,5
3755,A1AYACY5KT0YOG,0345546628,5
76953,AEUQJAEY6HA8F,1493530682,5
15982,A6XQYLU7G8QND,0983593167,4
18442,A1N00Z8F31AF8L,0988489112,5
71573,A1C7DFNSXTY09X,1492121169,5
12032,A2N0YZV2JT6O72,061579615X,5
11980,A3EL3D7O1WYWBT,061579615X,5
53685,AP9NIMQQODDCK,1481960741,5
83578,A35CC2LV7L5GFE,149600938X,4
45020,A31L5PCBT6RSR2,1476783284,5
12840,A1P79IPPWVL81T,0615826814,5
43630,A3VB95TK5API9C,1476763623,5
19540,AHXJNXJSX2NFV,0988715805,5
64504,A19DWIC1T7127Y,1489591095,3
100128,A2SVSKVMSGV6AB,B00F5DF9QC,4
16685,A1SB2INAADNK3D,0985059141,5
66085,A1JLU5H1CCENWX,1490425071,5
17843,A1L78CAG023RKF,0988273632,5
104296,A3J5XVO97ZC4B2,B00HUUAG4I,2
33124,AJYM49U04915T,1455599204,4
45480,A14P4UH613ZFQZ,1477665412,3
90237,A3B3ODDZ59Y4II,1938404009,5
29232,A3JM282J22J4Q7,1442485256,5
32306,A1GIUW3JPN2S3M,1455578347,5
106133,A2W9RQVERBPGO6,B00JDYC5OI,5
69291,A271QP4TM8CLKE,1491039701,3
53356,A3EJDCT3TAEC2,1481948997,5
55811,A3KN8RX7ZZ1ULZ,1482594129,4
78684,A2CIVTC43B6HP5,1494226405,5
20095,A18G6STRQVG0RR,0988812517,5
85006,A35CARHL3JXUJ0,1497454999,5
4530,AYGWQJ0OU9471,0373778295,4
37312,A2RY8RDPKAE0HD,147672721X,5
40331,AH3WXQYFQBMVX,1476746532,5
47921,A2GSDL0CJN3HTS,1479245712,5
101931,A1BDHONNC4NT70,B00GLSBYYG,5
97145,A7KLDKH92OP1W,B00CO7GIFI,4
96800,A2L8P8TR1VYGH7,B00CD36FKQ,4
70181,A2QGSGU9F37AG6,1491230592,4
100037,A31IBTD2HTVEX6,B00F31FRKO,4
47499,A29O0RTLQBLMYP,1478132744,3
80854,AADPW84YYQPF1,149484172X,5
24001,A1GIUW3JPN2S3M,0989450252,5
107407,A29HGTDKDXB7T8,B00KF0URBM,5
61347,A1JQVAOISRZK3M,148482606X,4
53860,A2IEQ2QLPYH8I3,1481960741,3
99945,A203QQMJRIN721,B00EYJ2LGY,4
38075,A1G3MV6FZN0LQ7,1476731535,5
14494,A12CZBKBM4OZMT,0615911684,4
36517,A36POX7YE2TK0T,1476712980,2
84402,A35CARHL3JXUJ0,1496146239,4
90088,A371OMAKBWA8PB,1936413353,5
57043,A1IHNZYA3ISUYZ,1482747634,4
5770,A1DLH25UVGTPDI,0425266745,3
57113,A2CH8X08NAG75C,1482747634,4
33283,A3OJ7P6FIV88E4,1455599247,5
9462,A3E1PEOD4AZUE3,0578125439,5
59182,A2H5U8EDKQEFXZ,148398527X,5
14146,A3JI9XYTFEJLZS,0615887767,5
46998,AGYHA346U3CNP,1477817484,5
43587,A278XUR7TMZ3PD,1476763607,5
26926,AX0W0OZJYG81G,0991841174,4
9078,A1VL9IMB6EJLM3,0451468287,5
1912,A2AQ7NZKYI10IS,006230240X,4
60197,A2735JIVUDTBZ0,1484085906,5
5307,A16ZTSR8M5J5G2,0425263924,5
46119,AM07AC2ARJJMS,1477805052,5
26265,A1WXD8993UA6BG,0991401115,5
7339,A2VHD8U494G5M4,0425272354,4
5040,A1IW7CDGG1YSOV,0425263924,4
53831,AGRMRLL4ODM0J,1481960741,5
1124,A2CBHZ0KXUSPLN,0062289357,3
9022,A3W2ZUMCYMW6B7,0451468287,5
78271,A1B3W7Q5VI4MPV,1493768824,3
52783,A35DG8IV8T205E,148188669X,5
29907,A1HR006DPQSVAV,1451533969,5
27682,A3KM84RAZA7XXC,125005236X,5
38108,A3JXQ91A1MWFQ6,1476732027,5
86608,A2A118C3EOJLL6,1499646704,5
100645,A2TNY4OUWVTJ0F,B00FIL334Q,5
15723,ARHGME12NEBHR,0957680368,5
63052,A1EWFJN5E4DOLR,1484994566,5
89121,A6RHVH4KEWURD,1630350184,5
36605,AC1E4QBYUSXGY,1476712980,5
80022,A26YGGRQIFL0TT,1494722631,4
32908,A2ORQUJV81OPSC,1455599085,5
97474,A3NP9H53JZ4DR0,B00CX5V74I,4
34652,AHLVLW2TZX1LA,1468161660,4
97715,A1ENV91MFAEVA3,B00D5YWZFQ,5
69983,A3KACOBAUCCLZ2,1491208295,2
19991,A14C8TCFEYD4IJ,098877139X,4
98822,A1JKGTL51HHTU1,B00DY8HASK,5
1317,A3TGY3ANGBNK7C,0062294776,5
100640,A179ZGXWA4RW3Q,B00FIL334Q,5
35899,A9508DHWVHBTN,1471133567,5
102007,A91PQ6ZVU77CS,B00GO6VI50,4
24831,A1HTJ9URX28SY4,0989740617,5
91772,A1QJ17BR5K3C8K,1939786118,5
19305,A7QN3YS1SUO7G,0988707470,5
27134,A3LG1AZPNSXYRA,0992466512,5
37864,AR5O1A0W3ZDCI,1476730946,5
65077,A3B3VTO7RBNJKK,149033730X,3
100830,A3C2WBK4CFL59X,B00FKAD59I,5
79141,A6M2QSCUVYEJU,1494289105,5
40993,A3NNQL8PGWP33S,1476754144,4
31991,A6EAXALXUOFHY,1455578312,5
57942,A33JTEMYGCO69V,148391366X,4
97303,A5IWXB9M79X30,B00CQYAWAG,4
102045,A3IWM2EU4BUMSD,B00GO6VI50,5
68748,AYSQFA4Q68VSX,149099792X,5
99116,A2RYT2UPEQXUAV,B00E9MCRLA,5
95782,A1K7TUXGIPEB6T,B00BMZ74PG,2
98525,A11XY79SJ51D03,B00DSDPTTI,5
90353,A3TN3S5AIF55KG,1938404017,5
20368,A1T55654YUB2L1,0989104400,4
44452,A4WIWO7P5FZ40,1476776016,2
77857,A358GAM1Z9FOC1,1493671898,5
91582,A1JQVAOISRZK3M,193978607X,4
54535,A31URM7SS8IR2Y,1482063557,2
85695,A1GCU5ACJ7D8MK,1499108826,5
54984,A2NNKUZDWQ5UGY,1482319055,5
4226,A5FEPIIKTY9Q2,0373210639,4
55709,A1AJFCC2P4J0WF,1482529858,5
68041,A30TZBEYTQK723,1490943781,3
58012,A3IWM2EU4BUMSD,1483918432,5
106897,A2Q6FKRZG0DF6G,B00K60M99E,4
58261,A2Y3ZGVRA3S23L,1483920607,5
8772,A34P0LU7HW1MG1,0451468279,5
60139,A17J3U3XOZ5A4B,1484076168,4
71330,A3PEU3A1ELRGYD,1492121169,5
58601,A39B4H20EJ9PMT,1483948978,3
8121,A11DGICZ5FHOSY,0451466225,4
60782,A1ZDXZB7BL55ET,1484185064,5
3686,A1DJCR1E71SR2C,0345546601,2
99509,A3NP9H53JZ4DR0,B00EGJ334Q,4
11850,A2MVQVJDE0FRTN,0615788084,5
56869,A2RY8RDPKAE0HD,1482692163,4
99786,A32SDI22JE3VA4,B00EPZUSYY,5
22829,A17JIHQIDWN21H,0989416410,4
43280,A2ZP6ZIEQH9TQY,1476761779,5
97345,A3F6FOK4T9TYH2,B00CRFHJAA,3
25055,A1D427FYPTSWR0,0989769704,3
18775,A3G0JABVQ4GLAF,0988489198,4
34625,AE3V0XLHHPMOG,1468161660,5
61667,A09693182VLGN7ZC626US,1484854152,5
78506,A2FG1503QY5C1V,1493788868,5
57221,AZ83KQ4UQYRTD,1482767775,4
23371,A2L6E7FBLJFIUX,0989450201,5
91573,A2H08Q7AT8HV86,193978607X,5
2769,A1CXGXJZZ3AXR5,0062333038,5
88474,A23VKINWRY6J92,162878007X,5
89180,A32FKNGECINXT,1630350192,5
42239,A3CMSC7HZMYCC2,1476756503,4
61601,A3FQWDNO97VUGG,1484842812,4
106272,AUZ96COITGKE3,B00JFHKEOG,4
60285,A1BPNH9BVZ2WLW,148410630X,3
77343,A2Y5EPYINH9A5G,1493632639,3
84278,A14C8TCFEYD4IJ,1496145437,4
42034,A255TOW74IKRE,1476755604,5
76423,A2HYRVSYQSX3EW,1492976423,5
97226,A9508DHWVHBTN,B00CQYAW3I,4
5067,A2TFGYCEVHXU6W,0425263924,5
105135,A26NG8QVBF5527,B00IGW2ZXY,2
80906,AOD0KRO374ZG6,149484172X,5
83466,A12UOVY2WKK2Z9,1495979237,1
5962,A3PWW8D03381TO,0425266745,5
43877,A292B34WEM7N62,1476764468,4
10329,AGCQUDUCJRV0B,0615680046,5
55660,A1U3Z4ZHK688W7,1482524759,5
13436,A12VB7824UUDC1,0615845517,5
19202,A33OHMIDTB3M5S,098870742X,5
97359,A1JLU5H1CCENWX,B00CSEHXQU,5
86943,A1G3MV6FZN0LQ7,149979178X,5
4471,A2VRZDJXL8K5ZM,0373778295,4
47606,AJYM49U04915T,1478314605,5
17249,A3FQPESOTN6T47,0985817089,3
49015,A1G2GYX8B4OH8W,1480096954,5
32644,AZZN6N74U2PA5,1455578363,5
102273,A3W3XC01BFJJMR,B00GSWF888,4
59472,A1ODOV9W7G3GF3,1484021959,3
76243,AOWH607EK3VR7,1492955949,3
68479,A1EREL55X7JD56,149097136X,4
99379,A21HD9GWN5OHDZ,B00EBEFDXA,5
68493,AZ6HFG4ECUX81,149097136X,5
39817,AHBARDTLF35PU,1476744084,3
32326,A2CXV6PTJCX3AM,1455578347,5
95879,A1DRH97CJJQNG6,B00BOTU4JI,4
99818,A3OSOBRQBFAOBC,B00EPZUSYY,3
40006,A7QN3YS1SUO7G,1476744130,5
69833,A1EDALBEXJ1R6M,1491091673,4
17268,A2R3VAGCIFTZUZ,0985817097,4
85956,A1GHQOXZME7VLL,1499190433,5
101837,A2414AAH5K0H10,B00GKKU12G,5
86482,A3B27TYNT0DB4K,149934306X,5
7117,A15581JZCFU094,0425269868,4
55368,A1ANG1191JS7J1,148234873X,5
53358,A20MYFNLY6TGNL,1481948997,5
66235,A1OF3ZBUJSBXA8,149043013X,5
10291,A17OPJ5GTBJVO6,0615680046,5
49266,ADGLADSOHAQMJ,1480114480,2
93001,A39PSW5M1LCTWB,1941098010,3
83392,A3N9UT7F50XA6L,1495960390,5
94748,AKH906R0Z1PPS,B00AND5YIM,3
77259,A1EREL55X7JD56,1493626655,5
81444,A299FEAJTBV8NO,1495200388,5
57482,A1E4B8934J8B9V,1482776472,3
36948,A18O583BFX2LJR,1476718202,4
101364,A2UMAQ532HI9S,B00G6N3IA4,4
74893,A2UQGX6YMQ5BAL,1492805831,4
47037,A2Y5EPYINH9A5G,1477817492,2
104121,A336R5WQX0S6O9,B00HOY8AN4,3
60722,A3J29NVPUEELF6,1484148037,5
46425,A3IYX79XDKAZA8,1477808671,5
41937,A64NGKLPWCG32,1476755604,3
106556,A2VSFHELFF7ICE,B00JOPR0ZK,5
50538,A9FCO8RDJVABW,1480529699,4
70997,A2DFXODR2AAAVI,1492103748,5
52234,AWEJZKUA7PKS4,1481268503,4
61774,A2N8SA67TDOL4,1484861280,4
68791,A299FEAJTBV8NO,149099792X,5
28947,A3C08VYHPRD8Z6,144235948X,5
22937,A5IWXB9M79X30,0989416410,5
12682,A3RMRVOK2G2FAX,0615822762,4
80995,A95JAQJPUJBGY,1494852039,5
36118,AAWWVH8V7DVX4,1475156456,4
54656,A1F634070UB54P,148230810X,5
17687,A29K3AQS45Y57S,0988264269,5
21688,A34RCMEBA3J81X,0989247988,5
97718,A26YGGRQIFL0TT,B00D5YWZFQ,4
29626,A2ULVKYA9WLDXW,1442488638,5
79886,A1IRYXDIFSCSEF,1494488558,4
50757,A3MVC8FSIU63FE,1480536466,5
14829,A1A34DY20PYGDY,0692208879,5
101175,A320NYVVIZSZGY,B00FVIXS5K,4
60231,A13KP9R4K5RZES,1484085906,4
75324,A27N0M5APOF0UD,1492828211,5
103808,A3TMD3W16REBOQ,B00HMP4JEO,5
64103,A1U3Z4ZHK688W7,148956621X,5
108166,A2DUV23YKMRV0Z,B00KUEGX16,5
99147,AK56P9TMUDM8F,B00E9MCRLA,3
54196,A2T3SY1U7SBO0N,1481999842,3
61912,A15MDKL27F12DF,1484865510,5
3698,A2FR2X7OD3GNAY,0345546601,5
13903,A64NGKLPWCG32,0615861326,4
20552,A1YTMISDM7N0B7,0989104400,4
26216,A1HTJ9URX28SY4,0991379659,5
66640,A32CCK9Z1L2JBJ,1490436529,4
489,A1RNIUTPBA7BFT,0062267728,4
58068,AHZ63RT78P9U6,1483918777,4
36847,A21CMH8OUENQR3,1476718202,5
55520,A23GHQSCI24QI8,148234873X,5
33874,A18O583BFX2LJR,1461085977,4
50214,A15SXR274LOSHU,1480276855,5
52780,A3361XGKYF17S3,148188669X,4
24581,AYGWQJ0OU9471,0989598403,4
50242,A1105ZFMT1RC46,1480276855,4
29127,A9FCO8RDJVABW,144235948X,2
102181,A142FJF6Z56NYP,B00GRIKMXO,5
50436,A1NJHOGKZZRAX8,1480278807,1
52287,A18O583BFX2LJR,1481268503,4
18104,A3SIR4LIPNGU8,0988301318,5
82035,A3CAFN8PPSXATB,1495327515,5
64846,A1RW0U9YBDZ7UT,149032495X,4
85071,ACL4W39JLBB9X,1497454999,5
8738,A1F5ZAUCP4KDVG,0451468279,4
95558,A3PSJMCN64D07I,B00BEQP450,5
59192,A1XTBWA382U9,1483998819,4
65739,A38771RZV7EIMI,149040399X,5
36956,A2OW7M39KY9WHR,1476718202,5
58706,A1IVBVMEUCSD5A,1483966763,5
30151,AOGRUTGTRTF97,1452645493,5
5299,A85LSXS3F2GYC,0425263924,4
25868,A3GO2NJ0KTUOAF,0991379616,5
32353,A1B52X0UZIMWNM,1455578347,5
42363,A2G2PUX1JP4RZR,1476756503,3
31093,A1X2URS71RRMMF,1455557714,5
83309,A2WZ45V5LZFYXQ,1495960234,5
80545,A1YSIQL3ADIN2M,1494751534,4
48447,A2JAA17LVTPB7T,147937296X,4
101358,APBYW9BSH3S3I,B00G6N3IA4,5
90517,A1GHNU9LOHE3T,1938404610,4
35549,AE3V0XLHHPMOG,1470124327,4
44497,A11WDELD5KF3HP,1476776016,4
41349,ALYI8YM90TPD1,1476755590,5
24734,AOGRUTGTRTF97,0989713482,3
85704,A2Y5EPYINH9A5G,1499108826,5
58983,A23GHQSCI24QI8,148398348X,4
68193,A3KCWBZLTGI9NK,1490946810,5
49368,AB2F1REXB95PU,1480132705,5
84370,A1SBY322HL3ZNU,1496145437,3
89973,A2QIH5TAPEKLDA,1936413310,3
51193,AM4XZBQH36O2M,1481042440,3
24907,A1N01BD8NFATOK,0989740633,5
62806,A3BR1CG9CRXB6Z,1484968042,3
46041,A2N0YZV2JT6O72,1477805052,5
68022,A6ZI6KFAUYFGX,1490940499,5
88012,A1GHQOXZME7VLL,1620612917,5
104851,A185ZIRYF3ET4Y,B00IA6QWP8,5
31448,A2XUCU5EPOXJGI,1455574880,5
10352,A1RM1BXXU6KJPM,0615680046,5
86526,A3TMD3W16REBOQ,1499382642,5
96141,A2XHH5DF8628J8,B00BTN2DSY,4
48087,A3EDPGDBDCMJNJ,1479333573,4
8124,A1QJ17BR5K3C8K,0451466225,5
45446,A11GG623AD89YT,1477661875,5
22861,AM9BSAAQVOWCL,0989416410,5
23569,A3CAFN8PPSXATB,0989450236,5
92125,AXMNLUJHA9RG7,1939786177,5
98331,A1IVNZD0A4AMAG,B00DJJJJLK,2
52662,A1D0NLPQX9KN7A,148188607X,5
105824,A1GAATV9SRT5BI,B00J44T4YQ,4
37095,A1IHWLZ8VPCG6N,1476718970,5
77944,A3U41P3MHAEXYU,1493673580,3
36714,A3526B1LCK47X9,1476718202,5
3568,A2ZU73E6RDADJV,0345545869,4
6789,A1RM1BXXU6KJPM,0425269841,4
106112,A3B143RS9OTU6F,B00JDYC5OI,4
9370,ACJT172JP4XFB,0578124114,4
93511,A2ESKW2RO8BOPU,1941098126,3
16312,A2MRIMB8IRTC0N,098488789X,4
78584,AJT87PLLRY7GG,1494204339,3
16021,A26NG8QVBF5527,0983706352,5
104547,AARUDG7R70WVV,B00HYQJPC2,5
79721,A3A5LVNWH8P0XW,1494469170,4
34608,A1OJHBV5QL2DXJ,1468161660,5
43598,AXEYG8HEBYJ2J,1476763607,5
103217,A1F5ZAUCP4KDVG,B00HDZOTM0,4
67099,A1MXWIY7A5V3CZ,1490515011,5
104994,A1WYEX9X04EIDA,B00IBHSZ4M,4
52628,A22VZG6L26GEE3,1481866842,5
9556,A3LG1AZPNSXYRA,0578129965,5
67935,A2RYT2UPEQXUAV,1490940499,5
5852,A3LW8GY42A4URK,0425266745,5
70392,AXMNLUJHA9RG7,1491263849,4
32695,A3EJDCT3TAEC2,1455578363,4
32818,A2HYRVSYQSX3EW,1455599050,5
27737,A3RJASGQHGWGY4,1250058236,5
84430,A1SB2INAADNK3D,1496146239,4
5760,A1IW7CDGG1YSOV,0425266745,5
74061,A2IC4YAQ4II50L,1492764167,3
3519,A2IZ3DN2TA5DE8,0345545834,3
83718,AJF5VC7B07WXM,1496010299,5
102546,A2PXJXPSTMO4YT,B00H0V069M,5
60548,A5FDYZB6MG2TT,1484125460,5
70998,A95JAQJPUJBGY,1492103748,5
37612,A3FQWDNO97VUGG,1476730091,5
49778,A3LTP55583V0Y,1480213985,5
27631,A3834KXXYI8AEH,125005236X,5
68039,A2PMOXCUSGGMX6,1490943781,4
76265,A23TQDWMUA4F6Y,1492955949,4
82576,A31L5PCBT6RSR2,1495416046,5
11149,A3KACOBAUCCLZ2,061576567X,5
7643,A1K4S4MWXI9E9M,0451239350,5
57944,A31PZTUL8SQF3K,148391366X,5
35635,A1JKGTL51HHTU1,1470124327,4
18107,A3E1PEOD4AZUE3,0988301318,5
104365,A3D4Z4MKKR3LZD,B00HXXE5Q2,5
54953,A1JLU5H1CCENWX,1482319055,5
59485,A3LBY9UG1GELD0,1484021959,4
90003,A9LO0O8HSMPRZ,1936413310,4
62809,A1TQYAEFWXVJWV,1484968042,4
500,AO4DN3UD2KW6T,0062267728,5
77789,A2RYT2UPEQXUAV,1493659472,5
100116,A2ZBOGVULTN8AC,B00F5DF9QC,4
99079,A34FOP1N0XG4R3,B00E7XUGM8,5
52652,AWANV5IBDLCBN,1481866842,4
7145,AZRPAHQG1VHR0,0425272346,5
64998,A3L3LTZ0T0U098,149033274X,5
25107,A3A5LVNWH8P0XW,0989780716,5
85562,A2MRIMB8IRTC0N,1497572320,5
103362,A3O6Z1T0IZ3NT,B00HFXK4W4,3
56013,ASLZZ152AHHU3,148261376X,5
12737,A1JI83RLITTQST,0615822886,5
33347,AE7NMAODMZ9ZX,1455599247,4
81647,AW7JJRAMYZY1X,1495281078,4
7603,AKUOITG3LK6Q,0451239350,4
94057,A1GUNBQDH7YE86,B008ETBJ5E,5
82461,A1O2B483655HVU,149539090X,5
69814,A3HLUF8W1DCHK9,1491091673,5
40508,A1NLXZ3SRT9HO2,1476751404,5
7029,A17126555O7KXC,0425269868,4
76271,AXF68RDT72QEY,1492955949,4
100286,ASYJN406ILZ96,B00FDX59UA,5
7820,A3FCTCNWUEPO5P,0451419707,5
12079,AKM9W2IRYH77B,061579615X,5
84805,A1F5ZAUCP4KDVG,1497394333,5
33824,AJYM49U04915T,1461085977,5
43763,A34SM5JNHXB6X8,1476764468,4
40997,A3TJIJ3RJDOSNM,1476754144,2
45185,A3TGY3ANGBNK7C,1477571086,4
48724,A2HHX2BE5A2PH3,1479398772,4
95439,A13KP9R4K5RZES,B00BD2PT8M,4
27724,A20GR780GPFDQR,1250058236,5
101916,A3DQ26A7J8IA6A,B00GL6FUMU,5
67497,A3Q6CMXMGESPOG,1490560432,5
67879,A179Q0SO6QMZ97,1490916636,4
30026,A1DJCR1E71SR2C,1451533969,2
44765,AJ293T1MBB2TD,1476776040,3
45558,A387LL6OT2FPOR,1477665412,5
66013,A3B143RS9OTU6F,149041925X,4
6933,A2Z23DMX2A8TS5,042526985X,5
55951,A3BYK6UTN575FB,148261376X,5
34371,A366H9K5NYRYDN,1467943207,5
62304,A1PYPC0SGTL8PV,1484920066,5
14230,A1RM1BXXU6KJPM,0615887767,5
65618,A14VZGCVZYP3QV,1490401822,4
